────────────
 Nextest run ID 415d3102-5904-4c13-9384-1a3a7a0f3fb5 with nextest profile: default
    Starting 1770 tests across 37 binaries
        PASS [   0.009s] (  55/1770) liminal-protocol client::rider_tests::canonical_decode_rejects_token_bearing_abandonment
        PASS [   0.009s] (  56/1770) liminal-protocol client::rider_tests::canonical_restore_rejects_token_bearing_abandonment
        PASS [   0.009s] (  57/1770) liminal-protocol client::review_tests::m9_terminal_and_superseded_replay_yield_to_new_generation_detach
        PASS [   0.008s] (  58/1770) liminal-protocol client::round4_tests::active_replay_requires_exact_expected_detach_full_matrix
        PASS [   0.008s] (  59/1770) liminal-protocol client::round4_tests::in_flight_refusal_preserves_authorization_counter
        PASS [   0.008s] (  60/1770) liminal-protocol client::tests::abort_and_continuous_ack_release_no_speculative_slot
        PASS [   0.009s] (  61/1770) liminal-protocol client::round3_tests::same_identity_wrong_secret_attach_and_leave_refuse
        PASS [   0.009s] (  62/1770) liminal-protocol client::review_tests::m8_detach_and_resume_preserve_attach_secret
        PASS [   0.008s] (  63/1770) liminal-protocol client::tests::operation_barrier_enforces_cardinality_and_exact_correlation
        PASS [   0.008s] (  64/1770) liminal-protocol client::round4_tests::expected_detach_requires_active_matching_replay_full_matrix
        PASS [   0.008s] (  65/1770) liminal-protocol client::round4_tests::tokenless_restore_is_typed_abandoned_and_never_released
        PASS [   0.008s] (  66/1770) liminal-protocol client::round4_tests::inbound_wrong_secret_refuses_with_authority_retained
        PASS [   0.007s] (  67/1770) liminal-protocol client::tests::replay_durable_leave_and_all_terminal_payloads_are_distinct
        PASS [   0.044s] (  68/1770) liminal-protocol client::authority_property_tests::exhaustive_small_scope_send_authority_conservation
        PASS [   0.008s] (  69/1770) liminal-protocol client::tests::replay_start_fate_replay_and_nonmatching_attach_preserve_authority
        PASS [   0.008s] (  70/1770) liminal-protocol lifecycle::admission::capacity_tests::already_tracked_semantic_conversation_consumes_zero_capacity_at_full_limit
        PASS [   0.008s] (  71/1770) liminal-protocol lifecycle::admission::observer_tests::checked_one_past_maximum_progress_is_representable
        PASS [   0.008s] (  72/1770) liminal-protocol lifecycle::admission::capacity_tests::binding_slot_selectors_return_exact_origin_specific_outcomes
        PASS [   0.008s] (  73/1770) liminal-protocol lifecycle::admission::capacity_tests::credential_attach_capacity_uses_all_five_receipt_scopes_in_order
        PASS [   0.008s] (  74/1770) liminal-protocol lifecycle::admission::capacity_tests::enrollment_runtime_capacity_uses_the_exact_five_scope_precedence
        PASS [   0.008s] (  75/1770) liminal-protocol lifecycle::admission::capacity_tests::capacity_counter_requires_a_nonzero_bounded_state
        PASS [   0.008s] (  76/1770) liminal-protocol lifecycle::admission::order_tests::case_43_exact_claim_shortfall_selects_order_exhaustion
        PASS [   0.009s] (  77/1770) liminal-protocol lifecycle::admission::capacity_tests::credential_attach_success_carries_every_incremented_counter_atomically
        PASS [   0.008s] (  78/1770) liminal-protocol lifecycle::admission::order_tests::checked_planners_reject_claim_counter_overflow
        PASS [   0.009s] (  79/1770) liminal-protocol lifecycle::admission::capacity_tests::fresh_participant_counters_reject_nonempty_restored_state
        PASS [   0.008s] (  80/1770) liminal-protocol lifecycle::admission::observer_tests::every_eligible_operation_constructs_its_exact_refusal
        PASS [   0.009s] (  81/1770) liminal-protocol lifecycle::admission::capacity_tests::enrollment_success_carries_every_incremented_counter_atomically
        PASS [   0.009s] (  82/1770) liminal-protocol lifecycle::admission::capacity_tests::first_untracked_semantic_conversation_returns_exact_capacity_refusal
        PASS [   0.009s] (  83/1770) liminal-protocol lifecycle::admission::observer_tests::lower_floor_passes_without_recalculating_it
        PASS [   0.009s] (  84/1770) liminal-protocol lifecycle::admission::observer_tests::refusal_echoes_inputs_without_exposing_a_commit_permit
        PASS [   0.008s] (  85/1770) liminal-protocol lifecycle::admission::order_tests::closure_projection_endows_one_order_pair_and_rejects_a_second
        PASS [   0.010s] (  86/1770) liminal-protocol lifecycle::admission::observer_tests::equality_passes_and_returns_the_exact_opaque_permit
        PASS [   0.008s] (  87/1770) liminal-protocol lifecycle::admission::order_tests::empty_ledger_owns_all_values_and_enrollment_allocates_zero
        PASS [   0.008s] (  88/1770) liminal-protocol lifecycle::admission::order_tests::fenced_recovery_consumes_ro_and_transfers_ra_without_allocating
        PASS [   0.008s] (  89/1770) liminal-protocol lifecycle::admission::sequence_tests::case_31_enrollment_and_record_fixed_points_both_exhaust
        PASS [   0.009s] (  90/1770) liminal-protocol lifecycle::admission::order_tests::exhausted_maximum_has_no_next_value
        PASS [   0.008s] (  91/1770) liminal-protocol lifecycle::admission::record_tests::bytes_fail_after_entries_pass
        PASS [   0.008s] (  92/1770) liminal-protocol lifecycle::admission::sequence_tests::case_21_supersession_projects_the_exact_exhausted_budget
        PASS [   0.009s] (  93/1770) liminal-protocol lifecycle::admission::order_tests::final_major_is_legal_only_when_no_claim_survives
        PASS [   0.008s] (  94/1770) liminal-protocol lifecycle::admission::record_tests::equality_passes_and_carries_the_exact_charge
        PASS [   0.009s] (  95/1770) liminal-protocol lifecycle::admission::order_tests::fenced_recovery_requires_the_coupled_ro_ra_pair
        PASS [   0.009s] (  96/1770) liminal-protocol lifecycle::admission::order_tests::restore_rejects_claims_beyond_the_counter_suffix
        PASS [   0.008s] (  97/1770) liminal-protocol lifecycle::admission::sequence_tests::case_47_derives_all_four_canonical_budgets
        PASS [   0.009s] (  98/1770) liminal-protocol lifecycle::admission::record_tests::entries_precede_bytes_when_both_components_fail
        PASS [   0.009s] (  99/1770) liminal-protocol lifecycle::admission::order_tests::optional_planners_apply_exact_deltas_and_preserve_recovery_claims
        PASS [   0.008s] ( 100/1770) liminal-protocol lifecycle::admission::sequence_tests::case_26_exact_seventeen_value_suffix_is_admissible
        PASS [   0.008s] ( 101/1770) liminal-protocol lifecycle::admission::sequence_tests::case_54_shutdown_reserve_is_derived_as_six
        PASS [   0.008s] ( 102/1770) liminal-protocol lifecycle::admission::sequence_tests::checked_planners_report_counter_overflow_before_admission
        PASS [   0.008s] ( 103/1770) liminal-protocol lifecycle::admission::sequence_tests::checked_wide_derived_sum_never_wraps
        PASS [   0.009s] ( 104/1770) liminal-protocol lifecycle::admission::sequence_tests::closure_projection_endows_one_sequence_pair_and_rejects_a_second
        PASS [   0.009s] ( 105/1770) liminal-protocol lifecycle::admission::sequence_tests::fenced_recovery_consumes_rs_and_transfers_rt_into_t
        PASS [   0.008s] ( 106/1770) liminal-protocol lifecycle::aggregate_commit_tests::aggregate_decision_refuses_a_foreign_shell_and_returns_the_commit_intact
        PASS [   0.009s] ( 107/1770) liminal-protocol lifecycle::admission::sequence_tests::fenced_recovery_requires_the_coupled_sequence_pair
        PASS [   0.008s] ( 108/1770) liminal-protocol lifecycle::aggregate_commit_tests::nonzero_debt_ack_event_records_the_committed_cursor_fact_key
        PASS [   0.008s] ( 109/1770) liminal-protocol lifecycle::aggregate_commit_tests::nonzero_debt_ack_aggregate_commit_crashes_safely_and_replays_to_live_state
        PASS [   0.009s] ( 110/1770) liminal-protocol lifecycle::admission::sequence_tests::optional_planners_preserve_an_existing_recovery_pair
        PASS [   0.009s] ( 111/1770) liminal-protocol lifecycle::aggregate_commit_tests::ordinary_fate_aggregate_commit_crashes_safely_and_replays_to_live_state
        PASS [   0.010s] ( 112/1770) liminal-protocol lifecycle::admission::sequence_tests::optional_planners_apply_exact_primitive_claim_deltas
        PASS [   0.010s] ( 113/1770) liminal-protocol lifecycle::admission::sequence_tests::maximum_boundary_allows_only_a_zero_resulting_reserve
        PASS [   0.010s] ( 114/1770) liminal-protocol lifecycle::admission::sequence_tests::restore_rejects_an_unowned_suffix_and_reports_derived_budget
        PASS [   0.009s] ( 115/1770) liminal-protocol lifecycle::aggregate_commit_tests::aggregate_decision_requires_genesis_validation_first
        PASS [   0.010s] ( 116/1770) liminal-protocol lifecycle::aggregate_commit_tests::attached_aggregate_commit_crashes_safely_and_replays_to_live_state
        PASS [   0.009s] ( 117/1770) liminal-protocol lifecycle::aggregate_commit_tests::detached_aggregate_commit_crashes_safely_and_replays_to_live_state
        PASS [   0.009s] ( 118/1770) liminal-protocol lifecycle::aggregate_commit_tests::enrolled_aggregate_commit_crashes_safely_and_replays_to_live_state
        PASS [   0.008s] ( 119/1770) liminal-protocol lifecycle::aggregate_commit_tests::recovered_fate_aggregate_commit_crashes_safely_and_replays_to_live_state
        PASS [   0.008s] ( 120/1770) liminal-protocol lifecycle::attach_tests::active_same_participant_attach_records_supersession
        PASS [   0.009s] ( 121/1770) liminal-protocol lifecycle::aggregate_commit_tests::left_aggregate_commit_crashes_safely_and_replays_to_live_state
        PASS [   0.009s] ( 122/1770) liminal-protocol lifecycle::aggregate_commit_tests::left_aggregate_commit_returns_the_frontiers_through_the_barrier
        PASS [   0.008s] ( 123/1770) liminal-protocol lifecycle::attach_tests::clear_closure_admission_reaches_ordinary_binding_authority
        PASS [   0.007s] ( 124/1770) liminal-protocol lifecycle::binding_tests::detached_fates_have_only_detached_causes
        PASS [   0.008s] ( 125/1770) liminal-protocol lifecycle::attach_tests::supersession_cannot_coexist_with_a_committed_detach_cell
        PASS [   0.008s] ( 126/1770) liminal-protocol lifecycle::attach_tests::ordinary_attach_cannot_claim_marker_acceptance
        PASS [   0.007s] ( 127/1770) liminal-protocol lifecycle::binding_tests::died_binding_transition_projects_terminal_sequence_only_when_committed
        PASS [   0.008s] ( 128/1770) liminal-protocol lifecycle::binding_tests::binding_terminal_order_fixes_phase_and_derives_index_from_id
        PASS [   0.008s] ( 129/1770) liminal-protocol lifecycle::binding_tests::detached_binding_transition_projects_terminal_sequence_only_when_committed
        PASS [   0.008s] ( 130/1770) liminal-protocol lifecycle::attach_tests::fenced_recovery_composes_pending_detach_and_sets_both_marker_fields
        PASS [   0.007s] ( 131/1770) liminal-protocol lifecycle::binding_tests::died_fates_have_only_died_causes
        PASS [   0.007s] ( 132/1770) liminal-protocol lifecycle::binding_tests::restart_cause_is_derived_from_old_binding_epoch
        PASS [   0.007s] ( 133/1770) liminal-protocol lifecycle::claim_frontier_tests::compact_product_accessors_enforce_the_validated_rank_extent
        PASS [   0.008s] ( 134/1770) liminal-protocol lifecycle::binding_tests::pending_commit_preserves_identity_order_and_cause
        PASS [   0.007s] ( 135/1770) liminal-protocol lifecycle::claim_frontier_tests::candidate_and_retained_sequence_order_must_follow_admission_order
        PASS [   0.008s] ( 136/1770) liminal-protocol lifecycle::claim_frontier_tests::case_56_shape_derives_prefate_recovery_from_candidate_while_pc_is_current
        PASS [   0.008s] ( 137/1770) liminal-protocol lifecycle::claim_frontier_tests::case_25_equality_debt_constructs_exact_initial_frontier
        PASS [   0.008s] ( 138/1770) liminal-protocol lifecycle::claim_frontier_tests::candidate_cells_accept_exactly_two_i_and_reject_the_third
        PASS [   0.008s] ( 139/1770) liminal-protocol lifecycle::claim_frontier_tests::allocated_high_excludes_old_candidate_major_but_future_candidate_owns_union
        PASS [   0.008s] ( 140/1770) liminal-protocol lifecycle::claim_frontier_tests::case_25_clear_headroom_constructs_the_same_exact_claim_owners
        PASS [   0.008s] ( 141/1770) liminal-protocol lifecycle::claim_frontier_tests::complete_retained_corpus_accepts_end_and_stores_only_marker_anchors
        PASS [   0.008s] ( 142/1770) liminal-protocol lifecycle::claim_frontier_tests::endpoint_sweep_reports_first_expanded_collision_inside_compact_ranges
